fixture_id,api_football_id,date,competition2,Competition_id,home_team,home_team_id,away_team,away_team_id,goals_home,goals_away,status,home_coach,home_coach_api_id,away_coach,away_coach_api_id,home_shots_total,away_shots_total,home_shots_on_goal,away_shots_on_goal,home_shots_inside_box,away_shots_inside_box,home_shots_outside_box,away_shots_outside_box,home_blocked_shots,away_blocked_shots,home_penalties,away_penalties,home_corners,away_corners,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,home_goals_ht,away_goals_ht
350001,118072,2019-03-24 14:00:00+00:00,Africa Cup of Nations,82,Central African Republic,2925,Guinea,2716,0,0,FT,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
350002,118073,2019-03-24 15:00:00+00:00,Africa Cup of Nations,82,Benin,2967,Togo,2968,2,1,FT,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
350003,118074,2019-03-24 15:00:00+00:00,Africa Cup of Nations,82,Tanzania,2724,Uganda,2886,3,0,FT,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
350004,118075,2019-03-24 15:00:00+00:00,Africa Cup of Nations,82,Cape Verde,2714,Lesotho,2880,0,0,FT,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150731,132786,2019-03-24 17:00:00+00:00,UEFA European Championship,79,Hungary,1965,Croatia,1913,2,1,FT,M. Rossi,74.0,Z. Dalić,115.0,12.0,11.0,8.0,2.0,9.0,7.0,3.0,4.0,2.0,1.0,0.0,0.0,3.0,6.0,1.0,1.0,0.0,0.0,1.0,1.0
150733,132787,2019-03-24 17:00:00+00:00,UEFA European Championship,79,Israel,1983,Austria,1969,4,2,FT,A. Herzog,169.0,F. Foda,117.0,13.0,19.0,5.0,8.0,4.0,12.0,9.0,7.0,2.0,6.0,0.0,0.0,0.0,7.0,3.0,5.0,0.0,0.0,2.0,1.0
150735,132788,2019-03-24 17:00:00+00:00,UEFA European Championship,79,San Marino,1978,Scotland,1964,0,2,FT,F. Varrella,77.0,A. McLeish,165.0,3.0,21.0,0.0,6.0,1.0,13.0,2.0,8.0,0.0,8.0,0.0,0.0,0.0,10.0,1.0,1.0,0.0,0.0,0.0,1.0
350005,118076,2019-03-24 17:00:00+00:00,Africa Cup of Nations,82,Libya,2879,South Africa,2723,1,2,FT,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150737,132789,2019-03-24 19:45:00+00:00,UEFA European Championship,79,Northern Ireland,1979,Belarus,1981,2,1,FT,M. O'Neill,166.0,I. Kriushenko,72.0,16.0,5.0,5.0,3.0,9.0,3.0,7.0,2.0,5.0,0.0,0.0,0.0,8.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0
150739,132790,2019-03-24 19:45:00+00:00,UEFA European Championship,79,Netherlands,1901,Germany,1914,2,3,FT,R. Koeman,73.0,J. Löw,113.0,16.0,11.0,6.0,7.0,8.0,9.0,8.0,2.0,8.0,1.0,0.0,0.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
150742,132791,2019-03-24 19:45:00+00:00,UEFA European Championship,79,Slovenia,1968,North Macedonia,1984,1,1,FT,M. Kek,116.0,I. Angelovski,119.0,15.0,8.0,5.0,2.0,12.0,7.0,3.0,1.0,6.0,2.0,0.0,0.0,3.0,2.0,2.0,4.0,0.0,0.0,1.0,0.0
150744,132792,2019-03-24 19:45:00+00:00,UEFA European Championship,79,Poland,1911,Latvia,1985,2,0,FT,J. Brzęczek,118.0,S. Stojanovič,170.0,23.0,12.0,8.0,4.0,19.0,5.0,4.0,7.0,7.0,2.0,0.0,0.0,14.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0
150746,132793,2019-03-24 19:45:00+00:00,UEFA European Championship,79,Cyprus,1977,Belgium,1916,0,2,FT,R. Ben Shimon,78.0,Roberto Martínez,48.0,7.0,13.0,1.0,6.0,2.0,7.0,5.0,6.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0
351569,218274,2019-03-25 11:30:00+00:00,International friendlies,88,Myanmar,3000,Indonesia,2779,0,2,FT,Myo Min Tun,335.0,S. McMenemy,336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
351578,218362,2019-03-25 14:00:00+00:00,International friendlies,88,Azerbaijan,1982,Lithuania,1990,0,0,FT,N. Jurčević,75.0,V. Urbonas,178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351570,218275,2019-03-25 15:45:00+00:00,International friendlies,88,Serbia,1907,Equatorial Guinea,2711,3,2,FT,Youssef Anbar,321.0,Ángel López,337.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
150748,132794,2019-03-25 17:00:00+00:00,UEFA European Championship,79,Turkey,1974,Moldova,1991,4,0,FT,Ş. Güneş,184.0,A. Spiridon,179.0,19.0,5.0,10.0,0.0,15.0,2.0,4.0,3.0,1.0,2.0,0.0,0.0,6.0,3.0,0.0,2.0,0.0,0.0,2.0,0.0
150750,132795,2019-03-25 19:45:00+00:00,UEFA European Championship,79,Montenegro,1988,England,1902,1,5,FT,L. Tumbaković,172.0,G. Southgate,173.0,9.0,12.0,2.0,6.0,4.0,10.0,5.0,2.0,5.0,4.0,0.0,0.0,3.0,6.0,1.0,3.0,0.0,0.0,1.0,2.0
150752,132797,2019-03-25 19:45:00+00:00,UEFA European Championship,79,Portugal,1922,Serbia,1925,1,1,FT,Fernando Santos,175.0,M. Krstajić,202.0,28.0,10.0,6.0,3.0,17.0,7.0,11.0,3.0,10.0,0.0,0.0,1.0,6.0,4.0,1.0,3.0,0.0,0.0,1.0,1.0
150754,132798,2019-03-25 19:45:00+00:00,UEFA European Championship,79,Luxembourg,1989,Ukraine,1973,1,2,FT,L. Holtz,177.0,A. Shevchenko,176.0,13.0,14.0,5.0,3.0,8.0,8.0,5.0,6.0,2.0,4.0,0.0,0.0,5.0,10.0,4.0,2.0,0.0,0.0,1.0,1.0
150755,132799,2019-03-25 19:45:00+00:00,UEFA European Championship,79,France,1928,Iceland,1993,4,0,FT,D. Deschamps,180.0,E. Hamrén,182.0,15.0,4.0,5.0,4.0,9.0,2.0,6.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
150758,132796,2019-03-25 19:45:00+00:00,UEFA European Championship,79,Kosovo,2005,Bulgaria,1987,1,1,FT,B. Challandes,201.0,P. Hubchev,171.0,12.0,4.0,6.0,2.0,7.0,3.0,5.0,1.0,1.0,2.0,0.0,0.0,7.0,3.0,3.0,5.0,0.0,0.0,0.0,1.0
150759,132800,2019-03-25 19:45:00+00:00,UEFA European Championship,79,Andorra,1992,Albania,1967,0,3,FT,Koldo,181.0,E. Bulku,203.0,4.0,12.0,0.0,4.0,1.0,8.0,3.0,4.0,0.0,1.0,0.0,0.0,2.0,2.0,4.0,1.0,0.0,0.0,0.0,1.0
351571,218276,2019-03-26 10:30:00+00:00,International friendlies,88,Japan,1915,Bolivia,2633,1,0,FT,H. Moriyasu,323.0,E. Villegas,317.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351572,218277,2019-03-26 11:00:00+00:00,International friendlies,88,South Korea,1921,Colombia,2635,2,1,FT,Paulo Bento,325.0,Carlos Queiroz,324.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
351579,218363,2019-03-26 13:45:00+00:00,International friendlies,88,United Arab Emirates,2775,Syria,2773,0,0,FT,Saleem Abdel Rahman,320.0,Fajr Ebrahim,354.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351583,218381,2019-03-26 15:00:00+00:00,International friendlies,88,Iraq,2780,Jordan,2782,3,2,FT,S. Katanec,360.0,V. Borkelmans,361.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
150760,132801,2019-03-26 17:00:00+00:00,UEFA European Championship,79,Armenia,2004,Finland,2002,0,2,FT,A. Gyulbudaghyants,200.0,M. Kanerva,198.0,18.0,9.0,4.0,8.0,8.0,7.0,10.0,2.0,5.0,0.0,0.0,0.0,6.0,4.0,4.0,3.0,0.0,0.0,0.0,1.0
351573,218278,2019-03-26 17:00:00+00:00,International friendlies,88,Nigeria,2710,Egypt,2712,1,0,FT,G. Rohr,338.0,J. Aguirre,339.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
351574,218279,2019-03-26 17:00:00+00:00,International friendlies,88,Senegal,1900,Mali,2722,2,1,FT,A. Cissé,340.0,M. Magassouba,341.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351575,218280,2019-03-26 17:00:00+00:00,International friendlies,88,Ivory Coast,2708,Liberia,3081,1,0,FT,I. Kamara,342.0,T. Kojo,343.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351576,218281,2019-03-26 19:00:00+00:00,International friendlies,88,Morocco,1912,Argentina,1906,0,1,FT,H. Renard,344.0,L. Scaloni,326.0,3.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,4.0,2.0,0.0,0.0,0.0,0.0
150761,132802,2019-03-26 19:45:00+00:00,UEFA European Championship,79,Switzerland,1918,Denmark,1908,3,3,FT,V. Petković,186.0,Å. Hareide,204.0,11.0,14.0,3.0,7.0,8.0,10.0,3.0,4.0,3.0,2.0,0.0,0.0,6.0,4.0,3.0,1.0,0.0,0.0,1.0,0.0
150762,132803,2019-03-26 19:45:00+00:00,UEFA European Championship,79,Republic of Ireland,1995,Georgia,1975,1,0,FT,M. McCarthy,188.0,V. Weiss,185.0,14.0,13.0,2.0,1.0,6.0,4.0,8.0,9.0,3.0,4.0,0.0,0.0,6.0,4.0,0.0,2.0,0.0,0.0,1.0,0.0
150763,132804,2019-03-26 19:45:00+00:00,UEFA European Championship,79,Romania,1972,Faroe Islands,1998,4,1,FT,C. Contra,190.0,L. Olsen,192.0,18.0,8.0,8.0,4.0,12.0,6.0,6.0,2.0,4.0,0.0,0.0,1.0,5.0,3.0,4.0,3.0,0.0,0.0,3.0,1.0
150764,132805,2019-03-26 19:45:00+00:00,UEFA European Championship,79,Norway,1999,Sweden,1996,3,3,FT,L. Lagerbäck,194.0,J. Andersson,189.0,12.0,20.0,3.0,10.0,8.0,14.0,4.0,6.0,4.0,7.0,0.0,0.0,1.0,8.0,4.0,3.0,0.0,0.0,1.0,0.0
150765,132806,2019-03-26 19:45:00+00:00,UEFA European Championship,79,Malta,1997,Spain,1930,0,2,FT,R. Farrugia,191.0,Luis Enrique,193.0,2.0,23.0,1.0,7.0,0.0,12.0,2.0,11.0,0.0,5.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,1.0
150766,132807,2019-03-26 19:45:00+00:00,UEFA European Championship,79,Italy,1966,Liechtenstein,2000,6,0,FT,R. Mancini,197.0,H. Kolvidsson,195.0,41.0,3.0,12.0,1.0,30.0,1.0,11.0,2.0,12.0,0.0,2.0,0.0,11.0,1.0,1.0,1.0,0.0,1.0,4.0,0.0
150767,132808,2019-03-26 19:45:00+00:00,UEFA European Championship,79,Bosnia and Herzegovina,2003,Greece,2001,2,2,FT,R. Prosinečki,199.0,A. Anastasiadis,196.0,12.0,16.0,4.0,6.0,8.0,13.0,4.0,3.0,3.0,4.0,0.0,1.0,5.0,3.0,1.0,2.0,1.0,0.0,2.0,0.0
351577,218283,2019-03-26 19:45:00+00:00,International friendlies,88,Czech Republic,1971,Brazil,1924,1,3,FT,J. Šilhavý,174.0,Tite,333.0,6.0,8.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,2.0,0.0,0.0,1.0,0.0
351584,218282,2019-03-26 19:45:00+00:00,International friendlies,88,Algeria,2717,Tunisia,1909,1,0,FT,D. Belmadi,345.0,M. Kanzari,346.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351598,218364,2019-03-26 19:45:00+00:00,International friendlies,88,Gibraltar,1994,Estonia,1980,0,1,FT,J. Ribas,187.0,M. Reim,167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351585,218284,2019-03-26 23:55:00+00:00,International friendlies,88,United States,1926,Chile,2630,1,1,FT,Nuno Pinto,2529.0,R. Rueda,332.0,5.0,10.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,3.0,0.0,0.0,1.0,1.0
351586,218285,2019-03-27 00:00:00+00:00,International friendlies,88,Peru,2629,El Salvador,2837,0,2,FT,R. Gareca,328.0,C. de Los Cobos,347.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351587,218286,2019-03-27 00:00:00+00:00,International friendlies,88,Honduras,2854,Ecuador,1905,0,0,FT,J. Jiménez,348.0,H. Gómez,322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351588,218287,2019-03-27 02:00:00+00:00,International friendlies,88,Mexico,1910,Paraguay,2636,4,2,FT,G. Martino,331.0,E. Berizzo,329.0,7.0,5.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,3.0,2.0,0.0,1.0,3.0,0.0
351589,218288,2019-03-27 02:00:00+00:00,International friendlies,88,Costa Rica,1931,Jamaica,2632,1,0,FT,G. Matosas,316.0,T. Whitmore,349.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
351590,218290,2019-05-30 18:00:00+00:00,International friendlies,88,Turkey,1974,Greece,2001,2,1,FT,Ş. Güneş,184.0,A. Anastasiadis,196.0,10.0,7.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,2.0,0.0
351591,218291,2019-06-02 00:30:00+00:00,International friendlies,88,Venezuela,2631,Ecuador,1905,1,1,FT,R. Dudamel,327.0,H. Gómez,322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
351599,218365,2019-06-02 17:00:00+00:00,International friendlies,88,Luxembourg,1989,Madagascar,2930,3,3,FT,L. Holtz,177.0,F. Andriamanarivo,2530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
351592,218292,2019-06-02 18:00:00+00:00,International friendlies,88,Turkey,1974,Uzbekistan,2772,2,0,FT,Ş. Güneş,184.0,H. Cúper,350.0,12.0,7.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0
351593,218293,2019-06-02 19:00:00+00:00,International friendlies,88,France,1928,Bolivia,2633,2,0,FT,D. Deschamps,180.0,E. Villegas,317.0,12.0,4.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
351600,218366,2019-06-02 20:00:00+00:00,International friendlies,88,El Salvador,2837,Haiti,2843,1,0,FT,C. de Los Cobos,347.0,M. Collat,355.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351594,218294,2019-06-03 22:00:00+00:00,International friendlies,88,Colombia,2635,Panama,2634,3,0,FT,Carlos Queiroz,324.0,Julio Dely Valdés,334.0,14.0,3.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0
351595,218295,2019-06-05 10:30:00+00:00,International friendlies,88,Japan,1915,Trinidad and Tobago,2845,0,0,FT,H. Moriyasu,323.0,D. Lawrence,319.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
349676,132506,2019-06-05 18:45:00+00:00,UEFA Nations League,80,Portugal,1922,Switzerland,1918,3,1,FT,Fernando Santos,175.0,V. Petković,186.0,10.0,16.0,3.0,3.0,5.0,10.0,5.0,6.0,0.0,3.0,0.0,1.0,5.0,5.0,0.0,3.0,0.0,0.0,1.0,0.0
351596,218296,2019-06-05 23:00:00+00:00,International friendlies,88,United States,1926,Jamaica,2632,0,1,FT,Nuno Pinto,2529.0,T. Whitmore,349.0,3.0,11.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
351597,218297,2019-06-05 23:00:00+00:00,International friendlies,88,Paraguay,2636,Honduras,2854,1,1,FT,E. Berizzo,329.0,F. Coito,351.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
351604,218298,2019-06-06 00:30:00+00:00,International friendlies,88,Brazil,1924,Qatar,1904,2,0,FT,Tite,333.0,Felix Sanchez,352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
351605,218299,2019-06-06 01:00:00+00:00,International friendlies,88,Mexico,1910,Venezuela,2631,3,1,FT,G. Martino,331.0,R. Dudamel,327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
351606,218300,2019-06-06 01:00:00+00:00,International friendlies,88,Peru,2629,Costa Rica,1931,1,0,FT,R. Gareca,328.0,G. Matosas,316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351607,218301,2019-06-06 15:15:00+00:00,International friendlies,88,Iran,1903,Syria,2773,5,0,FT,M. Wilmots,353.0,Fajr Ebrahim,354.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
349677,132507,2019-06-06 18:45:00+00:00,UEFA Nations League,80,Netherlands,1901,England,1902,3,1,AET,R. Koeman,73.0,G. Southgate,173.0,29.0,13.0,14.0,3.0,15.0,8.0,14.0,5.0,8.0,6.0,0.0,1.0,7.0,4.0,3.0,1.0,0.0,0.0,0.0,1.0
351608,218302,2019-06-06 23:00:00+00:00,International friendlies,88,Chile,2630,Haiti,2843,2,1,FT,R. Rueda,332.0,M. Collat,355.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
351618,218367,2019-06-06 23:00:00+00:00,International friendlies,88,Bermuda,2839,Guyana,2846,1,0,FT,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
351609,218303,2019-06-07 11:00:00+00:00,International friendlies,88,South Korea,1921,Australia,1929,1,0,FT,Paulo Bento,325.0,G. Arnold,356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351610,218304,2019-06-07 11:35:00+00:00,International friendlies,88,China,2770,Philippines,2995,2,0,FT,M. Lippi,357.0,S. Cooper,358.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
351621,218387,2019-06-07 15:00:00+00:00,International friendlies,88,Uzbekistan,2772,North Korea,2997,4,0,FT,H. Cúper,350.0,Kim Yong-Jun,2456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
150768,132809,2019-06-07 16:00:00+00:00,UEFA European Championship,79,Georgia,1975,Gibraltar,1994,3,0,FT,V. Weiss,185.0,J. Ribas,187.0,23.0,1.0,12.0,1.0,11.0,0.0,12.0,1.0,4.0,0.0,1.0,0.0,7.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0
351611,218305,2019-06-07 16:00:00+00:00,International friendlies,88,Ivory Coast,2708,Comoros,2741,3,1,FT,I. Kamara,342.0,A. Abdou,359.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
351612,218306,2019-06-07 18:00:00+00:00,International friendlies,88,Kenya,2969,Madagascar,2930,1,0,FT,S. Migné,373.0,F. Andriamanarivo,2530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351613,218307,2019-06-07 18:15:00+00:00,International friendlies,88,Tunisia,1909,Iraq,2780,2,0,FT,M. Kanzari,346.0,S. Katanec,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
351614,218308,2019-06-07 18:30:00+00:00,International friendlies,88,Slovakia,1970,Jordan,2782,5,1,FT,P. Hapal,168.0,V. Borkelmans,361.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
150769,132811,2019-06-07 18:45:00+00:00,UEFA European Championship,79,Czech Republic,1971,Bulgaria,1987,2,1,FT,J. Šilhavý,174.0,K. Balakov,205.0,18.0,12.0,4.0,4.0,17.0,9.0,1.0,3.0,4.0,5.0,0.0,0.0,8.0,3.0,2.0,4.0,0.0,0.0,1.0,1.0
150770,132812,2019-06-07 18:45:00+00:00,UEFA European Championship,79,Ukraine,1973,Serbia,1925,5,0,FT,A. Shevchenko,176.0,M. Krstajić,202.0,21.0,6.0,9.0,1.0,11.0,5.0,10.0,1.0,6.0,2.0,0.0,0.0,2.0,4.0,0.0,2.0,0.0,0.0,2.0,0.0
150771,132813,2019-06-07 18:45:00+00:00,UEFA European Championship,79,Lithuania,1990,Luxembourg,1989,1,1,FT,V. Urbonas,178.0,L. Holtz,177.0,17.0,17.0,6.0,5.0,9.0,7.0,8.0,10.0,2.0,7.0,0.0,0.0,13.0,2.0,8.0,3.0,2.0,0.0,0.0,1.0
150772,132814,2019-06-07 18:45:00+00:00,UEFA European Championship,79,Denmark,1908,Republic of Ireland,1995,1,1,FT,Å. Hareide,204.0,M. McCarthy,188.0,18.0,7.0,3.0,4.0,10.0,7.0,8.0,0.0,4.0,1.0,0.0,0.0,6.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0
150773,132815,2019-06-07 18:45:00+00:00,UEFA European Championship,79,Sweden,1996,Malta,1997,3,0,FT,J. Andersson,189.0,R. Farrugia,191.0,26.0,3.0,14.0,1.0,18.0,1.0,8.0,2.0,3.0,0.0,0.0,0.0,11.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0
150774,132816,2019-06-07 18:45:00+00:00,UEFA European Championship,79,Norway,1999,Romania,1972,2,2,FT,L. Lagerbäck,194.0,C. Contra,190.0,9.0,15.0,4.0,7.0,6.0,9.0,3.0,6.0,2.0,3.0,0.0,0.0,5.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0
150775,132817,2019-06-07 18:45:00+00:00,UEFA European Championship,79,Faroe Islands,1998,Spain,1930,1,4,FT,L. Olsen,192.0,Luis Enrique,193.0,8.0,22.0,2.0,12.0,7.0,14.0,1.0,8.0,2.0,5.0,0.0,0.0,5.0,11.0,0.0,1.0,0.0,0.0,1.0,3.0
150776,132818,2019-06-07 18:45:00+00:00,UEFA European Championship,79,Latvia,1985,Israel,1983,0,3,FT,S. Stojanovič,170.0,A. Herzog,169.0,8.0,24.0,1.0,11.0,4.0,5.0,4.0,19.0,3.0,6.0,0.0,0.0,6.0,4.0,2.0,1.0,0.0,0.0,0.0,1.0
150777,132820,2019-06-07 18:45:00+00:00,UEFA European Championship,79,Austria,1969,Slovenia,1968,1,0,FT,F. Foda,117.0,M. Kek,116.0,18.0,10.0,8.0,2.0,10.0,9.0,8.0,1.0,2.0,4.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0
150778,132810,2019-06-07 18:45:00+00:00,UEFA European Championship,79,Montenegro,1988,Kosovo,2005,1,1,FT,L. Tumbaković,172.0,B. Challandes,201.0,9.0,8.0,3.0,5.0,6.0,5.0,3.0,3.0,2.0,2.0,0.0,0.0,1.0,5.0,2.0,3.0,0.0,0.0,0.0,1.0
150779,132819,2019-06-07 18:45:00+00:00,UEFA European Championship,79,North Macedonia,1984,Poland,1911,0,1,FT,I. Angelovski,119.0,J. Brzęczek,118.0,11.0,6.0,3.0,1.0,6.0,4.0,5.0,2.0,3.0,1.0,0.0,0.0,1.0,5.0,3.0,2.0,1.0,0.0,0.0,0.0
351615,218309,2019-06-07 23:15:00+00:00,International friendlies,88,Uruguay,1920,Panama,2634,3,0,FT,Ó. Tabárez,362.0,Julio Dely Valdés,334.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
351616,218310,2019-06-08 00:10:00+00:00,International friendlies,88,Argentina,1906,Nicaragua,2852,5,1,FT,L. Scaloni,326.0,H. Duarte,318.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
